,artist_name,track_name,album_name,release_date,artist_popularity,track_popularity,artist_genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Hit,Dance_miss,Energy_miss,Valence_miss,all_popular
277,Maxwell,Ascension (Don't Ever Wonder) - Remastered 2021,Maxwell's Urban Hang Suite,1996-04-02,57,64,"['contemporary r&b', 'funk', 'hip pop', 'neo soul', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",0.762,0.459,0,-10.307,1,0.0379,0.111,0.0219,0.147,0.749,96.069,audio_features,6l4TNbfPtNAOOlGIfceSaO,spotify:track:6l4TNbfPtNAOOlGIfceSaO,https://api.spotify.com/v1/tracks/6l4TNbfPtNAOOlGIfceSaO,https://api.spotify.com/v1/audio-analysis/6l4TNbfPtNAOOlGIfceSaO,345976,4,0,0,1,1,all_popular
278,Deee-Lite,Groove Is in the Heart,Rhino Hi-Five: Deee-Lite,2005-04-19,52,63,"['hip house', 'new wave pop']",0.694,0.881,1,-4.053,0,0.0701,0.0153,0.0196,0.0851,0.924,121.554,audio_features,2UVLuddklEVak5PXgC7baA,spotify:track:2UVLuddklEVak5PXgC7baA,https://api.spotify.com/v1/tracks/2UVLuddklEVak5PXgC7baA,https://api.spotify.com/v1/audio-analysis/2UVLuddklEVak5PXgC7baA,231787,4,0,1,0,0,all_popular
279,The Cardigans,Erase / Rewind,Gran Turismo,1998-10-01,61,49,"['dance pop', 'lilith', 'new wave pop', 'permanent wave', 'pop rock', 'swedish pop']",0.732,0.681,11,-7.103,0,0.0317,0.00145,0.00112,0.11,0.699,103.72,audio_features,2oHmRO0X4gW4VlCJRcZzez,spotify:track:2oHmRO0X4gW4VlCJRcZzez,https://api.spotify.com/v1/tracks/2oHmRO0X4gW4VlCJRcZzez,https://api.spotify.com/v1/audio-analysis/2oHmRO0X4gW4VlCJRcZzez,215760,4,0,0,1,1,all_popular
280,The Smashing Pumpkins,"Tonight, Tonight - Remastered 2012",Mellon Collie And The Infinite Sadness (Deluxe Edition),1995,70,68,"['alternative metal', 'alternative rock', 'grunge', 'permanent wave', 'pop rock', 'rock', 'spacegrunge']",0.277,0.67,6,-9.381,1,0.0376,6.28e-05,0.751,0.237,0.217,148.342,audio_features,7bu0znpSbTks0O6I98ij0W,spotify:track:7bu0znpSbTks0O6I98ij0W,https://api.spotify.com/v1/tracks/7bu0znpSbTks0O6I98ij0W,https://api.spotify.com/v1/audio-analysis/7bu0znpSbTks0O6I98ij0W,254627,4,0,1,1,1,all_popular
281,Edwyn Collins,A Girl Like You,Gorgeous George,1994,47,65,"['britpop', 'scottish new wave', 'solo wave']",0.619,0.781,5,-7.455,0,0.0393,0.0243,0.000286,0.402,0.533,126.267,audio_features,6XOINCZBv8Q7RXgNNiTwIN,spotify:track:6XOINCZBv8Q7RXgNNiTwIN,https://api.spotify.com/v1/tracks/6XOINCZBv8Q7RXgNNiTwIN,https://api.spotify.com/v1/audio-analysis/6XOINCZBv8Q7RXgNNiTwIN,236583,4,0,1,1,1,all_popular
282,Jamiroquai,Virtual Insanity - Remastered,High Times: Singles 1992-2006,2006-11-06,65,70,['dance pop'],0.662,0.949,6,-4.758,1,0.108,0.128,0.0,0.135,0.516,91.954,audio_features,49TQfrsm60j5ZFKS59JOdU,spotify:track:49TQfrsm60j5ZFKS59JOdU,https://api.spotify.com/v1/tracks/49TQfrsm60j5ZFKS59JOdU,https://api.spotify.com/v1/audio-analysis/49TQfrsm60j5ZFKS59JOdU,229360,4,0,1,0,1,all_popular
283,Cornershop,Brimful of Asha - Norman Cook Remix Single Version,Brimful of Asha,1997-08-18,48,63,['britpop'],0.685,0.935,11,-3.912,1,0.0574,0.217,0.0,0.0964,0.936,125.66,audio_features,3gWZ8TJ6oIpJWQBfrUOksW,spotify:track:3gWZ8TJ6oIpJWQBfrUOksW,https://api.spotify.com/v1/tracks/3gWZ8TJ6oIpJWQBfrUOksW,https://api.spotify.com/v1/audio-analysis/3gWZ8TJ6oIpJWQBfrUOksW,243667,4,0,1,0,0,all_popular
284,Pulp,Common People,Different Class,1995-10-30,60,71,"['alternative rock', 'britpop', 'new wave', 'permanent wave', 'pop rock', 'rock', 'sheffield indie']",0.314,0.797,0,-9.026,1,0.038,0.0057,5.59e-05,0.0718,0.569,145.393,audio_features,2fXKyAyPrEa24c6PJyqznF,spotify:track:2fXKyAyPrEa24c6PJyqznF,https://api.spotify.com/v1/tracks/2fXKyAyPrEa24c6PJyqznF,https://api.spotify.com/v1/audio-analysis/2fXKyAyPrEa24c6PJyqznF,351627,4,0,1,0,1,all_popular
285,Warren G,Regulate,Regulate… G Funk Era,1994-06-07,62,75,"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'west coast rap']",0.849,0.521,11,-12.999,0,0.216,0.304,1.65e-06,0.115,0.763,95.265,audio_features,7nYvUtkQMx1v80S2FH2s9J,spotify:track:7nYvUtkQMx1v80S2FH2s9J,https://api.spotify.com/v1/tracks/7nYvUtkQMx1v80S2FH2s9J,https://api.spotify.com/v1/audio-analysis/7nYvUtkQMx1v80S2FH2s9J,248867,4,0,0,1,1,all_popular
286,Soundgarden,Black Hole Sun,Superunknown (Deluxe Edition),1994-03-09,66,77,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'rock']",0.35,0.828,6,-5.373,1,0.041,0.000217,0.000161,0.0774,0.147,105.435,audio_features,2EoOZnxNgtmZaD8uUmz2nD,spotify:track:2EoOZnxNgtmZaD8uUmz2nD,https://api.spotify.com/v1/tracks/2EoOZnxNgtmZaD8uUmz2nD,https://api.spotify.com/v1/audio-analysis/2EoOZnxNgtmZaD8uUmz2nD,318587,4,0,1,0,1,all_popular
287,Ms. Lauryn Hill,Doo Wop (That Thing),The Miseducation of Lauryn Hill,1998-08-25,70,73,"['alternative r&b', 'conscious hip hop', 'hip pop', 'neo soul', 'new jersey rap', 'r&b', 'urban contemporary']",0.535,0.505,2,-8.926,0,0.245,0.0393,0.0,0.0923,0.495,99.935,audio_features,0uEp9E98JB5awlA084uaIg,spotify:track:0uEp9E98JB5awlA084uaIg,https://api.spotify.com/v1/tracks/0uEp9E98JB5awlA084uaIg,https://api.spotify.com/v1/audio-analysis/0uEp9E98JB5awlA084uaIg,320267,4,0,1,1,1,all_popular
288,Jamiroquai,Cosmic Girl - Remastered,Travelling Without Moving (Remastered),1996-09-09,65,65,['dance pop'],0.633,0.921,11,-7.719,0,0.0495,0.0261,0.00102,0.309,0.925,119.865,audio_features,6y0Etr2KJr0sdcEp7ajoUK,spotify:track:6y0Etr2KJr0sdcEp7ajoUK,https://api.spotify.com/v1/tracks/6y0Etr2KJr0sdcEp7ajoUK,https://api.spotify.com/v1/audio-analysis/6y0Etr2KJr0sdcEp7ajoUK,244147,4,0,1,0,0,all_popular
289,The Smashing Pumpkins,Bullet With Butterfly Wings - Remastered 2012,Mellon Collie And The Infinite Sadness (Deluxe Edition),1995,70,74,"['alternative metal', 'alternative rock', 'grunge', 'permanent wave', 'pop rock', 'rock', 'spacegrunge']",0.404,0.72,10,-9.18,0,0.0623,5.59e-05,0.836,0.0466,0.475,121.864,audio_features,6GtX0jaNL8IjVQfrDBx81z,spotify:track:6GtX0jaNL8IjVQfrDBx81z,https://api.spotify.com/v1/tracks/6GtX0jaNL8IjVQfrDBx81z,https://api.spotify.com/v1/audio-analysis/6GtX0jaNL8IjVQfrDBx81z,258467,4,0,1,1,1,all_popular
290,Neneh Cherry,Woman,Man,1996-01-01,53,58,"['new wave pop', 'urban contemporary']",0.542,0.54,3,-8.888,0,0.0261,0.0901,0.0346,0.198,0.33,136.022,audio_features,1eOCyaSRBdFGofbLYjgGM2,spotify:track:1eOCyaSRBdFGofbLYjgGM2,https://api.spotify.com/v1/tracks/1eOCyaSRBdFGofbLYjgGM2,https://api.spotify.com/v1/audio-analysis/1eOCyaSRBdFGofbLYjgGM2,270400,4,0,1,1,1,all_popular
291,The Cardigans,My Favourite Game,Gran Turismo (Remastered),1998-01-01,61,67,"['dance pop', 'lilith', 'new wave pop', 'permanent wave', 'pop rock', 'swedish pop']",0.586,0.777,5,-6.185,0,0.0303,4.78e-05,0.00147,0.0729,0.424,143.339,audio_features,0Ui05Ov0s4PnRc4JI3Pilg,spotify:track:0Ui05Ov0s4PnRc4JI3Pilg,https://api.spotify.com/v1/tracks/0Ui05Ov0s4PnRc4JI3Pilg,https://api.spotify.com/v1/audio-analysis/0Ui05Ov0s4PnRc4JI3Pilg,220468,4,0,1,1,1,all_popular
292,Radiohead,High and Dry,The Bends,1995-03-13,77,74,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",0.419,0.383,4,-11.782,1,0.0256,0.0724,0.0176,0.0896,0.35,87.568,audio_features,2a1iMaoWQ5MnvLFBDv4qkf,spotify:track:2a1iMaoWQ5MnvLFBDv4qkf,https://api.spotify.com/v1/tracks/2a1iMaoWQ5MnvLFBDv4qkf,https://api.spotify.com/v1/audio-analysis/2a1iMaoWQ5MnvLFBDv4qkf,257480,4,0,1,1,1,all_popular
293,Madonna,Ray of Light,Celebration (double disc version),2009-09-18,77,49,"['dance pop', 'pop']",0.554,0.932,3,-6.194,1,0.0314,0.000497,0.455,0.0614,0.703,127.209,audio_features,0vVchT7htyhheP8anAnLMR,spotify:track:0vVchT7htyhheP8anAnLMR,https://api.spotify.com/v1/tracks/0vVchT7htyhheP8anAnLMR,https://api.spotify.com/v1/audio-analysis/0vVchT7htyhheP8anAnLMR,273827,4,0,1,0,1,all_popular
294,Everything But The Girl,Missing - Todd Terry Remix / Radio Edit,Like The Deserts Miss The Rain,2002-01-01,55,63,"['electronica', 'new wave pop', 'pop rock', 'sophisti-pop', 'trip hop']",0.739,0.853,9,-6.539,0,0.0296,0.0217,0.00357,0.057,0.652,123.509,audio_features,1IsvXZXAV9EBC4hBKW6yDN,spotify:track:1IsvXZXAV9EBC4hBKW6yDN,https://api.spotify.com/v1/tracks/1IsvXZXAV9EBC4hBKW6yDN,https://api.spotify.com/v1/audio-analysis/1IsvXZXAV9EBC4hBKW6yDN,235027,4,0,0,0,1,all_popular
295,Crystal Waters,Gypsy Woman (She's Homeless) (La Da Dee La Da Da) - Basement Boy Strip To The Bone Mix,Surprise,1991-01-01,62,65,"['disco house', 'diva house', 'hip house', 'vocal house']",0.484,0.641,5,-12.612,1,0.0377,0.000779,0.278,0.0738,0.181,119.981,audio_features,1SShxVVBeZBCY7WddnksPz,spotify:track:1SShxVVBeZBCY7WddnksPz,https://api.spotify.com/v1/tracks/1SShxVVBeZBCY7WddnksPz,https://api.spotify.com/v1/audio-analysis/1SShxVVBeZBCY7WddnksPz,451827,4,0,1,1,1,all_popular
296,SWV,Right Here - Human Nature Radio Mix,It's About Time,1992-10-27,60,64,"['contemporary r&b', 'dance pop', 'girl group', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",0.615,0.72,9,-5.16,0,0.0658,0.068,0.0105,0.0889,0.696,94.002,audio_features,7tUEDtHchueeUJTfEFEhii,spotify:track:7tUEDtHchueeUJTfEFEhii,https://api.spotify.com/v1/tracks/7tUEDtHchueeUJTfEFEhii,https://api.spotify.com/v1/audio-analysis/7tUEDtHchueeUJTfEFEhii,226947,4,0,1,1,1,all_popular
297,Lenny Kravitz,It Ain't Over 'Til It's Over,Mama Said,1991-04-02,68,72,"['permanent wave', 'pop rock', 'rock']",0.679,0.568,6,-10.74,1,0.0423,0.422,0.00928,0.322,0.93,159.69,audio_features,6VnpKLtfNH4Dk09YSGPSyR,spotify:track:6VnpKLtfNH4Dk09YSGPSyR,https://api.spotify.com/v1/tracks/6VnpKLtfNH4Dk09YSGPSyR,https://api.spotify.com/v1/audio-analysis/6VnpKLtfNH4Dk09YSGPSyR,242640,4,0,1,1,0,all_popular
298,Fugees,Ready or Not,The Score (Expanded Edition),1996-02-13,64,71,"['east coast hip hop', 'gangster rap', 'hip hop', 'new jersey rap', 'rap']",0.607,0.422,10,-13.364,0,0.499,0.209,0.0,0.0839,0.563,130.47,audio_features,3vZO25GdYuqFrR1kzZADnp,spotify:track:3vZO25GdYuqFrR1kzZADnp,https://api.spotify.com/v1/tracks/3vZO25GdYuqFrR1kzZADnp,https://api.spotify.com/v1/audio-analysis/3vZO25GdYuqFrR1kzZADnp,226987,3,0,1,1,1,all_popular
299,The Smashing Pumpkins,Disarm - Remastered,Siamese Dream (2011 - Remaster),1993-07-27,70,64,"['alternative metal', 'alternative rock', 'grunge', 'permanent wave', 'pop rock', 'rock', 'spacegrunge']",0.527,0.418,4,-10.205,0,0.0277,0.142,0.781,0.139,0.217,129.517,audio_features,7A8caPxvrT8ZgLvQPPUCcj,spotify:track:7A8caPxvrT8ZgLvQPPUCcj,https://api.spotify.com/v1/tracks/7A8caPxvrT8ZgLvQPPUCcj,https://api.spotify.com/v1/audio-analysis/7A8caPxvrT8ZgLvQPPUCcj,196905,4,0,1,1,1,all_popular
300,Manic Street Preachers,If You Tolerate This Your Children Will Be Next,This Is My Truth Tell Me Yours,1998-09-14,55,62,"['alternative rock', 'britpop', 'modern rock', 'permanent wave', 'pop rock', 'rock', 'welsh rock']",0.267,0.81,0,-6.189,1,0.0418,0.00019,0.018,0.084,0.267,127.673,audio_features,2VmyLy2HQlkevZYboXHM5O,spotify:track:2VmyLy2HQlkevZYboXHM5O,https://api.spotify.com/v1/tracks/2VmyLy2HQlkevZYboXHM5O,https://api.spotify.com/v1/audio-analysis/2VmyLy2HQlkevZYboXHM5O,290960,5,0,1,0,1,all_popular
301,Daft Punk,Around the World,Homework,1997-01-17,79,75,"['electro', 'filter house']",0.956,0.795,7,-5.311,1,0.15,0.00356,0.889,0.0906,0.841,121.294,audio_features,1pKYYY0dkg23sQQXi0Q5zN,spotify:track:1pKYYY0dkg23sQQXi0Q5zN,https://api.spotify.com/v1/tracks/1pKYYY0dkg23sQQXi0Q5zN,https://api.spotify.com/v1/audio-analysis/1pKYYY0dkg23sQQXi0Q5zN,429533,4,1,0,0,0,all_popular
302,DJ Jazzy Jeff & The Fresh Prince,Summertime,Homebase,1991-07-09,54,66,"['gangster rap', 'golden age hip hop', 'hip hop', 'old school hip hop', 'philly rap', 'rap']",0.677,0.539,7,-14.439,1,0.063,0.0455,1.84e-06,0.845,0.469,95.116,audio_features,20XdEFyaUR9C7aDIdq2OAd,spotify:track:20XdEFyaUR9C7aDIdq2OAd,https://api.spotify.com/v1/tracks/20XdEFyaUR9C7aDIdq2OAd,https://api.spotify.com/v1/audio-analysis/20XdEFyaUR9C7aDIdq2OAd,270973,4,0,1,1,1,all_popular
303,Seal,Crazy,Seal,1991-06-11,62,57,['british soul'],0.633,0.846,4,-6.744,0,0.0426,0.408,0.00341,0.11,0.899,102.871,audio_features,10tdqQKFhddpkjzxllTVRj,spotify:track:10tdqQKFhddpkjzxllTVRj,https://api.spotify.com/v1/tracks/10tdqQKFhddpkjzxllTVRj,https://api.spotify.com/v1/audio-analysis/10tdqQKFhddpkjzxllTVRj,268040,4,0,1,0,0,all_popular
304,Chris Isaak,Wicked Game,Heart Shaped World,1989-06-13,62,76,['mellow gold'],0.663,0.296,9,-18.09,1,0.0294,0.68,0.00837,0.0879,0.359,112.306,audio_features,7w5AOd6HrDIHewHfpABEss,spotify:track:7w5AOd6HrDIHewHfpABEss,https://api.spotify.com/v1/tracks/7w5AOd6HrDIHewHfpABEss,https://api.spotify.com/v1/audio-analysis/7w5AOd6HrDIHewHfpABEss,289067,4,0,1,1,1,all_popular
305,P.M. Dawn,Set Adrift on Memory Bliss (Re-Recorded),80's & 90's Jams! Hits of the Decade,2014-03-01,44,56,['contemporary r&b'],0.795,0.705,5,-8.552,0,0.0715,0.00118,0.00658,0.136,0.482,100.025,audio_features,0qiF6U6WT4nGQTQnhU1chs,spotify:track:0qiF6U6WT4nGQTQnhU1chs,https://api.spotify.com/v1/tracks/0qiF6U6WT4nGQTQnhU1chs,https://api.spotify.com/v1/audio-analysis/0qiF6U6WT4nGQTQnhU1chs,235800,4,0,0,1,1,all_popular
306,Fatboy Slim,The Rockafeller Skank - Short Edit,Rockafeller Skank,1998-06-01,61,52,['big beat'],0.586,0.983,7,-6.264,1,0.255,0.00503,0.00643,0.293,0.145,152.573,audio_features,5OUxpgFmz54y95OZVeyP8z,spotify:track:5OUxpgFmz54y95OZVeyP8z,https://api.spotify.com/v1/tracks/5OUxpgFmz54y95OZVeyP8z,https://api.spotify.com/v1/audio-analysis/5OUxpgFmz54y95OZVeyP8z,241467,4,0,1,0,1,all_popular
307,Blur,Girls & Boys,Blur: The Best Of,2000-10-23,67,68,"['alternative rock', 'britpop', 'madchester', 'modern rock', 'permanent wave', 'pop rock', 'rock']",0.693,0.875,7,-8.354,0,0.0315,0.00986,0.0,0.0601,0.899,120.048,audio_features,5CeL9C3bsoe4yzYS1Qz8cw,spotify:track:5CeL9C3bsoe4yzYS1Qz8cw,https://api.spotify.com/v1/tracks/5CeL9C3bsoe4yzYS1Qz8cw,https://api.spotify.com/v1/audio-analysis/5CeL9C3bsoe4yzYS1Qz8cw,259387,4,0,1,0,0,all_popular
308,Blind Melon,No Rain,Blind Melon,1992-01-01,60,76,"['alternative metal', 'alternative rock', 'blues rock', 'grunge', 'pop rock', 'rock']",0.389,0.476,9,-9.342,1,0.0316,0.619,5.09e-05,0.255,0.566,148.117,audio_features,6txWz9UapYHVxEd7dDIHXT,spotify:track:6txWz9UapYHVxEd7dDIHXT,https://api.spotify.com/v1/tracks/6txWz9UapYHVxEd7dDIHXT,https://api.spotify.com/v1/audio-analysis/6txWz9UapYHVxEd7dDIHXT,217107,4,0,1,1,1,all_popular
309,Garbage,Stupid Girl - 2015 - Remaster,Garbage (20th Anniversary Super Deluxe Edition),1995-08-15,58,59,"['alternative dance', 'alternative rock', 'dance pop', 'dance rock', 'electronic rock', 'lilith', 'permanent wave', 'pop rock', 'rock']",0.632,0.76,1,-4.798,0,0.0342,0.00245,0.000466,0.0494,0.671,119.95,audio_features,02bDwHxd8UuWJyeytiohaK,spotify:track:02bDwHxd8UuWJyeytiohaK,https://api.spotify.com/v1/tracks/02bDwHxd8UuWJyeytiohaK,https://api.spotify.com/v1/audio-analysis/02bDwHxd8UuWJyeytiohaK,257758,4,0,1,1,1,all_popular
310,Crowded House,Weather With You,Woodface,1991-01-01,64,69,"['australian rock', 'mellow gold', 'permanent wave', 'pop rock', 'rock']",0.643,0.614,2,-12.878,1,0.0279,0.25,7.17e-06,0.214,0.891,93.982,audio_features,6tXnRSvuNgOq4QcxpIN54r,spotify:track:6tXnRSvuNgOq4QcxpIN54r,https://api.spotify.com/v1/tracks/6tXnRSvuNgOq4QcxpIN54r,https://api.spotify.com/v1/audio-analysis/6tXnRSvuNgOq4QcxpIN54r,224467,4,0,1,1,0,all_popular
311,TLC,Creep,Crazysexycool,1994-11-15,67,67,"['atl hip hop', 'contemporary r&b', 'dance pop', 'girl group', 'hip hop', 'hip pop', 'pop', 'r&b', 'urban contemporary']",0.811,0.458,5,-9.688,0,0.0402,0.0193,1.41e-06,0.0526,0.797,92.94,audio_features,1aWV3uY3SIEZVbmv45oFWS,spotify:track:1aWV3uY3SIEZVbmv45oFWS,https://api.spotify.com/v1/tracks/1aWV3uY3SIEZVbmv45oFWS,https://api.spotify.com/v1/audio-analysis/1aWV3uY3SIEZVbmv45oFWS,268533,4,0,0,1,0,all_popular
312,Janet Jackson,That's The Way Love Goes,Janet,1993-05-18,65,65,"['dance pop', 'hip pop', 'r&b', 'urban contemporary']",0.703,0.7,5,-6.789,1,0.0693,0.302,0.471,0.0718,0.582,97.675,audio_features,29rQJydAlO0uMyWvRIZxQg,spotify:track:29rQJydAlO0uMyWvRIZxQg,https://api.spotify.com/v1/tracks/29rQJydAlO0uMyWvRIZxQg,https://api.spotify.com/v1/audio-analysis/29rQJydAlO0uMyWvRIZxQg,265107,4,0,1,1,1,all_popular
313,The Verve,Lucky Man,Urban Hymns (Remastered 2016),1997-09-29,65,53,"['alternative rock', 'britpop', 'permanent wave', 'pop rock', 'rock', 'shoegaze']",0.407,0.663,2,-7.591,1,0.0305,0.255,0.000166,0.0913,0.211,75.989,audio_features,0bw1li9y32rw40HGodRShs,spotify:track:0bw1li9y32rw40HGodRShs,https://api.spotify.com/v1/tracks/0bw1li9y32rw40HGodRShs,https://api.spotify.com/v1/audio-analysis/0bw1li9y32rw40HGodRShs,293587,4,0,1,1,1,all_popular
314,Cypress Hill,Insane in the Brain,Black Sunday,1993-07-20,66,74,"['chicano rap', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'rap rock', 'west coast rap']",0.897,0.611,11,-10.489,1,0.211,0.0291,0.186,0.0894,0.769,102.304,audio_features,1oTHteQbmJw15rPxPVXUTv,spotify:track:1oTHteQbmJw15rPxPVXUTv,https://api.spotify.com/v1/tracks/1oTHteQbmJw15rPxPVXUTv,https://api.spotify.com/v1/audio-analysis/1oTHteQbmJw15rPxPVXUTv,208267,4,0,0,1,1,all_popular
315,Sophie B. Hawkins,Damn I Wish I Was Your Lover,The Best Of Sophie B. Hawkins,2003,46,50,"['lilith', 'new wave pop', 'pop rock']",0.563,0.806,2,-6.826,1,0.0496,0.281,1.49e-05,0.363,0.42,95.188,audio_features,0RmEn2jcbyrLV4em3bnDZJ,spotify:track:0RmEn2jcbyrLV4em3bnDZJ,https://api.spotify.com/v1/tracks/0RmEn2jcbyrLV4em3bnDZJ,https://api.spotify.com/v1/audio-analysis/0RmEn2jcbyrLV4em3bnDZJ,323400,4,0,1,0,1,all_popular
316,Incognito,Always There - Edit,90s Soul,2001-01-01,48,47,"['brit funk', 'modern funk']",0.72,0.625,1,-10.399,1,0.0332,0.00565,0.00105,0.333,0.45,116.822,audio_features,6BxLhB782dObX1y4kDJDIU,spotify:track:6BxLhB782dObX1y4kDJDIU,https://api.spotify.com/v1/tracks/6BxLhB782dObX1y4kDJDIU,https://api.spotify.com/v1/audio-analysis/6BxLhB782dObX1y4kDJDIU,205813,4,0,0,1,1,all_popular
317,The Presidents Of The United States Of America,Peaches,The Presidents of The United States of America: Ten Year Super Bonus Special Anniversary Edition,1995,57,65,"['alternative metal', 'alternative rock', 'grunge', 'pop rock', 'rap rock', 'rock']",0.417,0.849,1,-4.199,0,0.0481,0.0146,0.000387,0.0673,0.594,94.267,audio_features,3VEFybccRTeWSZRkJxDuNR,spotify:track:3VEFybccRTeWSZRkJxDuNR,https://api.spotify.com/v1/tracks/3VEFybccRTeWSZRkJxDuNR,https://api.spotify.com/v1/audio-analysis/3VEFybccRTeWSZRkJxDuNR,171693,4,0,1,0,1,all_popular
318,Depeche Mode,Enjoy the Silence,The Singles 86-98,1998-09-28,71,71,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'synthpop']",0.663,0.838,0,-5.744,0,0.0286,0.2,0.000177,0.0782,0.752,112.788,audio_features,6WK9dVrRABMkUXFLNlgWFh,spotify:track:6WK9dVrRABMkUXFLNlgWFh,https://api.spotify.com/v1/tracks/6WK9dVrRABMkUXFLNlgWFh,https://api.spotify.com/v1/audio-analysis/6WK9dVrRABMkUXFLNlgWFh,255133,4,0,1,0,1,all_popular
319,Wamdue Project,King Of My Castle - Roy Malone's King Mix,King of My Castle (Nicola Fasano & Steve Forest Mixes),2009,47,48,"['disco house', 'vocal house']",0.868,0.537,10,-9.038,0,0.0783,0.0438,0.633,0.0604,0.764,125.02,audio_features,6YeFYgc7H0ACm4IZ4Zro24,spotify:track:6YeFYgc7H0ACm4IZ4Zro24,https://api.spotify.com/v1/tracks/6YeFYgc7H0ACm4IZ4Zro24,https://api.spotify.com/v1/audio-analysis/6YeFYgc7H0ACm4IZ4Zro24,299333,4,0,0,1,1,all_popular
320,Smash Mouth,Walkin' On The Sun,Fush Yu Mang (20th Anniversary Edition),1997-07-08,65,67,"['alternative rock', 'pop rock']",0.745,0.972,6,-5.598,1,0.0316,0.346,0.0,0.148,0.968,123.067,audio_features,4TQeNHx85xcP9YRkvJC6K1,spotify:track:4TQeNHx85xcP9YRkvJC6K1,https://api.spotify.com/v1/tracks/4TQeNHx85xcP9YRkvJC6K1,https://api.spotify.com/v1/audio-analysis/4TQeNHx85xcP9YRkvJC6K1,207787,4,1,0,0,0,all_popular
321,Tasmin Archer,Sleeping Satellite,Great Expectations,1992-10-19,44,62,['new wave pop'],0.6,0.824,5,-9.864,0,0.027,0.171,0.000225,0.258,0.749,96.075,audio_features,3WSyYBhLZRLbQo2tJgFvSR,spotify:track:3WSyYBhLZRLbQo2tJgFvSR,https://api.spotify.com/v1/tracks/3WSyYBhLZRLbQo2tJgFvSR,https://api.spotify.com/v1/audio-analysis/3WSyYBhLZRLbQo2tJgFvSR,281853,4,0,1,0,1,all_popular
322,Primal Scream,Rocks,Give Out But Don't Give Up (Expanded Edition),1994-03-28,55,60,"['alternative rock', 'big beat', 'britpop', 'dance rock', 'new wave', 'rock', 'scottish indie']",0.619,0.855,7,-4.164,1,0.0376,0.000247,0.00292,0.0318,0.935,127.671,audio_features,3rcjhifzy0XkdBHXL3xsfr,spotify:track:3rcjhifzy0XkdBHXL3xsfr,https://api.spotify.com/v1/tracks/3rcjhifzy0XkdBHXL3xsfr,https://api.spotify.com/v1/audio-analysis/3rcjhifzy0XkdBHXL3xsfr,216160,4,0,1,0,0,all_popular
323,Skunk Anansie,Hedonism (Just Because You Feel Good),Stoosh,1996-04-01,53,63,"['british alternative rock', 'pop rock']",0.563,0.536,10,-9.488,1,0.0286,0.0874,0.000105,0.164,0.312,81.094,audio_features,2qRZm3cGCUPK40j3g0G5cN,spotify:track:2qRZm3cGCUPK40j3g0G5cN,https://api.spotify.com/v1/tracks/2qRZm3cGCUPK40j3g0G5cN,https://api.spotify.com/v1/audio-analysis/2qRZm3cGCUPK40j3g0G5cN,207360,4,0,1,1,1,all_popular
324,Weezer,Buddy Holly,Weezer,1994-05-10,73,76,"['alternative rock', 'modern power pop', 'modern rock', 'permanent wave', 'rock']",0.556,0.92,8,-4.606,1,0.0367,0.00271,0.00021,0.117,0.771,121.138,audio_features,3mwvKOyMmG77zZRunnxp9E,spotify:track:3mwvKOyMmG77zZRunnxp9E,https://api.spotify.com/v1/tracks/3mwvKOyMmG77zZRunnxp9E,https://api.spotify.com/v1/audio-analysis/3mwvKOyMmG77zZRunnxp9E,159227,4,0,1,0,1,all_popular
325,Nirvana,The Man Who Sold The World,MTV Unplugged In New York,1994-11-01,80,76,"['alternative rock', 'grunge', 'permanent wave', 'rock']",0.483,0.753,1,-8.937,0,0.0832,0.425,0.000142,0.257,0.42,115.102,audio_features,15VRO9CQwMpbqUYA7e6Hwg,spotify:track:15VRO9CQwMpbqUYA7e6Hwg,https://api.spotify.com/v1/tracks/15VRO9CQwMpbqUYA7e6Hwg,https://api.spotify.com/v1/audio-analysis/15VRO9CQwMpbqUYA7e6Hwg,261093,4,0,1,1,1,all_popular
326,Suede,Beautiful Ones,Coming Up - 20th Anniversary Edition (Audio Version),1996-09-03,51,56,"['britpop', 'pop rock']",0.528,0.983,8,-5.231,0,0.0391,0.0896,0.0,0.406,0.835,99.049,audio_features,5yWVfYEeQRPuFtytvkOgU1,spotify:track:5yWVfYEeQRPuFtytvkOgU1,https://api.spotify.com/v1/tracks/5yWVfYEeQRPuFtytvkOgU1,https://api.spotify.com/v1/audio-analysis/5yWVfYEeQRPuFtytvkOgU1,230867,4,0,1,0,0,all_popular
